id,youtube_video_id,youtube_url,original_or_new,language,channel_name,source_type,metadata_checked,description_checked,youtube_chapters_checked,captions_checked,transcript_checked,visual_review_performed,visual_timestamp_ranges,embed_checked,evidence_types,classification_confidence_before,classification_confidence_after,fields_reviewed,fields_changed,chapter_result,decision,decision_reason_he,review_notes_he,reviewed_at
yt-n13PAgtjaz0,n13PAgtjaz0,https://www.youtube.com/watch?v=n13PAgtjaz0,new,en,LET'S RIDE! Motorcycle Training,riding_school,True,True,True,True,True,False,,True,description;chapters;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=1,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-ko70RgiF5OQ,ko70RgiF5OQ,https://www.youtube.com/watch?v=ko70RgiF5OQ,new,en,Luke Watson - Truck & Motorcycle Training,professional_instructor,True,True,True,True,True,False,,True,description;chapters;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=1,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-aDybIOOaYzM,aDybIOOaYzM,https://www.youtube.com/watch?v=aDybIOOaYzM,new,en,Street Skills Moto,professional_instructor,True,True,True,True,True,False,,True,description;chapters;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=0,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-8RC4KpQmSBY,8RC4KpQmSBY,https://www.youtube.com/watch?v=8RC4KpQmSBY,new,en,1st Gear Motorcycle Training School,riding_school,True,True,True,True,True,False,,True,description;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=0,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-JN8c-OWRPkY,JN8c-OWRPkY,https://www.youtube.com/watch?v=JN8c-OWRPkY,new,en,1st Gear Motorcycle Training School,riding_school,True,True,True,True,True,False,,True,description;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=0,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt--4MAlj_S52Q,-4MAlj_S52Q,https://www.youtube.com/watch?v=-4MAlj_S52Q,new,en,ADVMotoSkillZ,training_channel,True,True,True,True,True,False,,True,description;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=0,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-8RsJvOk1FvQ,8RsJvOk1FvQ,https://www.youtube.com/watch?v=8RsJvOk1FvQ,new,en,Autozium,training_channel,True,True,True,True,True,False,,True,description;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=0,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-PMtBYt19pD4,PMtBYt19pD4,https://www.youtube.com/watch?v=PMtBYt19pD4,new,en,Autozium,training_channel,True,True,True,True,True,False,,True,description;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=0,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-hVnR2QeRxTI,hVnR2QeRxTI,https://www.youtube.com/watch?v=hVnR2QeRxTI,new,en,Autozium,training_channel,True,True,True,True,True,False,,True,description;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=0,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-M6d1cWB-4gY,M6d1cWB-4gY,https://www.youtube.com/watch?v=M6d1cWB-4gY,new,en,Cafe Racer New York City,community_educator,True,True,True,True,True,False,,True,description;transcript,not_applicable,removed,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,record_removed,removed_with_record=0,replace_unavailable,בדיקת הקישורים הסופית החזירה HTTP 401 ו־YouTube oEmbed לא אישר את הסרטון; הרשומה הוסרה ולא הושאר קישור שאינו זמין.,בדיקת Release חיה גברה על האימות המוקדם; הרשומה נשמרת בלדג'ר ההיסטורי בלבד.,2026-08-04T15:00:34+03:00
yt-ShWc7D5HllY,ShWc7D5HllY,https://www.youtube.com/watch?v=ShWc7D5HllY,new,en,ChampSchool,riding_school,True,True,True,True,True,False,,True,description;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=0,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-NWHX807Xq9Y,NWHX807Xq9Y,https://www.youtube.com/watch?v=NWHX807Xq9Y,new,en,Clinton Smout,professional_instructor,True,True,True,True,True,False,,True,description;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=0,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-wsokPULhmv0,wsokPULhmv0,https://www.youtube.com/watch?v=wsokPULhmv0,new,en,Dirt Bike Academy,riding_school,True,True,True,True,True,False,,True,description;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=0,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-bO88ooYOLhw,bO88ooYOLhw,https://www.youtube.com/watch?v=bO88ooYOLhw,new,en,Low Altitude Flyer,riding_school,True,True,True,True,True,False,,True,description;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=0,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-0Llcyhyh8vY,0Llcyhyh8vY,https://www.youtube.com/watch?v=0Llcyhyh8vY,new,en,Luke Watson - Truck & Motorcycle Training,professional_instructor,True,True,True,True,True,False,,True,description;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=0,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-9hgXMIY4cbc,9hgXMIY4cbc,https://www.youtube.com/watch?v=9hgXMIY4cbc,new,en,MXHideout,training_channel,True,True,True,True,True,False,,True,description;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=0,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
